CustomerID,Recency,Frequency,Monetary,R_quartile,F_quartile,M_quartile,RFM_Segment,RFM_Score
14723.0,10,259,1122.36,4,4,3,443,11
14725.0,25,47,655.58,3,3,2,332,8
14727.0,274,10,268.58,1,1,1,111,3
14729.0,374,71,313.49,1,3,2,132,6
14730.0,1,462,1897.57,4,4,4,444,12
14731.0,47,45,380.02,3,3,2,332,8
14732.0,8,147,2702.4900000000002,4,4,4,444,12
14733.0,16,202,9585.91,4,4,4,444,12
14735.0,4,194,6065.6900000000005,4,4,4,444,12
14737.0,4,17,1164.55,4,1,3,413,8
14738.0,43,54,1314.45,3,3,3,333,9
14739.0,4,60,3902.28,4,3,4,434,11
14740.0,197,89,1448.21,1,3,3,133,7
14741.0,12,59,1400.3400000000001,4,3,3,433,10
14744.0,16,26,1099.98,4,2,3,423,9
14745.0,113,69,1220.26,2,3,3,233,8
14747.0,249,18,328.2,1,2,2,122,5
14748.0,29,89,1415.75,3,3,3,333,9
14752.0,44,5,389.64000000000004,3,1,2,312,6
14753.0,87,30,563.15,2,2,2,222,6
14754.0,45,41,638.05,3,2,2,322,7
14755.0,10,235,5010.28,4,4,4,444,12
14756.0,15,38,738.96,4,2,3,423,9
14757.0,75,19,420.5,2,2,2,222,6
14758.0,145,71,1484.06,1,3,3,133,7
14759.0,5,102,1625.97,4,4,3,443,11
14760.0,297,5,89.2,1,1,1,111,3
14761.0,59,11,255.9,2,1,1,211,4
14762.0,264,21,300.52,1,2,1,121,4
14764.0,47,6,278.3,3,1,1,311,5
14765.0,29,39,254.11,3,2,1,321,6
14766.0,8,135,2473.37,4,4,4,444,12
14768.0,17,5,192.60000000000002,4,1,1,411,6
14769.0,3,1062,10416.98,4,4,4,444,12
14770.0,232,52,876.4200000000001,1,3,3,133,7
14772.0,112,9,139.26,2,1,1,211,4
14775.0,58,60,1011.9,2,3,3,233,8
14776.0,51,117,2538.2999999999997,3,4,4,344,11
14778.0,127,35,730.86,2,2,3,223,7
14779.0,281,41,386.15,1,2,2,122,5
14780.0,55,27,447.68,2,2,2,222,6
14782.0,320,6,200.10000000000002,1,1,1,111,3
14784.0,26,15,289.99,3,1,1,311,5
14785.0,10,3,77.4,4,1,1,411,6
14788.0,7,30,679.44,4,2,3,423,9
14789.0,29,6,197.64,3,1,1,311,5
14790.0,17,46,745.06,4,3,3,433,10
14792.0,64,2,6.2,2,1,1,211,4
14793.0,21,14,228.99,3,1,1,311,5
14794.0,3,80,1319.91,4,3,3,433,10
14795.0,166,6,131.45000000000002,1,1,1,111,3
14796.0,1,1132,7975.49,4,4,4,444,12
14798.0,53,12,173.74,2,1,1,211,4
14799.0,51,13,157.7,3,1,1,311,5
14800.0,48,383,4331.79,3,4,4,344,11
14801.0,61,57,189.34,2,3,1,231,6
14803.0,162,44,845.5500000000001,1,3,3,133,7
14804.0,9,12,353.27,4,1,2,412,7
14805.0,15,46,546.4,4,3,2,432,9
14806.0,75,11,193.39000000000001,2,1,1,211,4
14808.0,40,231,2718.6,3,4,4,344,11
14810.0,41,254,2085.33,3,4,4,344,11
14813.0,370,29,152.88,1,2,1,121,4
14815.0,37,53,778.5,3,3,3,333,9
14816.0,197,4,271.85,1,1,1,111,3
14817.0,200,63,1110.34,1,3,3,133,7
14818.0,74,48,657.8,2,3,2,232,7
14819.0,64,13,272.07,2,1,1,211,4
14820.0,21,29,507.29,3,2,2,322,7
14821.0,367,2,48.800000000000004,1,1,1,111,3
14823.0,180,70,321.43,1,3,2,132,6
14824.0,10,29,1127.71,4,2,3,423,9
14825.0,4,120,2221.01,4,4,4,444,12
14828.0,197,17,2139.76,1,1,4,114,6
14829.0,29,42,697.55,3,3,3,333,9
14830.0,53,39,188.88,2,2,1,221,5
14834.0,18,67,1720.3,4,3,4,434,11
14836.0,10,6,102.45,4,1,1,411,6
14837.0,90,108,1649.5,2,4,3,243,9
14840.0,268,4,62.85,1,1,1,111,3
14841.0,53,138,3295.76,2,4,4,244,10
14842.0,44,145,2824.69,3,4,4,344,11
14844.0,64,130,3189.81,2,4,4,244,10
14847.0,149,13,309.40000000000003,1,1,2,112,4
14849.0,22,388,7930.54,3,4,4,344,11
14850.0,312,21,325.75,1,2,2,122,5
14851.0,23,28,511.35,3,2,2,322,7
14852.0,58,143,2836.69,2,4,4,244,10
14853.0,24,9,475.8,3,1,2,312,6
14854.0,78,126,2740.03,2,4,4,244,10
14855.0,119,20,645.65,2,2,2,222,6
14856.0,36,65,1290.53,3,3,3,333,9
14857.0,60,60,1173.1200000000001,2,3,3,233,8
14859.0,13,58,1353.74,4,3,3,433,10
14860.0,19,11,170.32,3,1,1,311,5
14861.0,52,6,125.79,2,1,1,211,4
14862.0,26,48,841.2,3,3,3,333,9
14863.0,29,11,266.76,3,1,1,311,5
14865.0,7,4,52.2,4,1,1,411,6
14866.0,11,99,14389.9,4,4,4,444,12
14867.0,186,36,710.28,1,2,3,123,6
14868.0,3,144,2953.59,4,4,4,444,12
14869.0,9,70,721.45,4,3,3,433,10
14870.0,262,13,327.25,1,1,2,112,4
14871.0,3,93,501.28000000000003,4,3,2,432,9
14873.0,210,28,519.68,1,2,2,122,5
14875.0,108,47,1465.32,2,3,3,233,8
14878.0,13,122,1476.09,4,4,3,443,11
14880.0,77,46,690.59,2,3,3,233,8
14881.0,20,17,255.4,3,1,1,311,5
14882.0,27,11,589.7,3,1,2,312,6
14883.0,19,53,761.59,3,3,3,333,9
14885.0,132,15,765.3199999999999,2,1,3,213,6
14886.0,253,18,364.8,1,2,2,122,5
14887.0,79,6,1862.0,2,1,4,214,7
14888.0,207,20,369.2,1,2,2,122,5
14889.0,336,10,135.9,1,1,1,111,3
14890.0,254,7,125.65,1,1,1,111,3
14891.0,148,33,554.38,1,2,2,122,5
14893.0,10,73,1237.8500000000001,4,3,3,433,10
14894.0,85,23,655.75,2,2,2,222,6
14895.0,8,498,11138.710000000001,4,4,4,444,12
14896.0,205,43,468.77000000000004,1,3,2,132,6
14897.0,8,55,1366.38,4,3,3,433,10
14898.0,23,109,1269.31,3,4,3,343,10
14901.0,11,96,1421.29,4,3,3,433,10
14902.0,26,20,332.66,3,2,2,322,7
14903.0,21,350,2795.33,3,4,4,344,11
14904.0,2,69,1025.44,4,3,3,433,10
14905.0,158,17,616.15,1,1,2,112,4
14907.0,3,165,3501.1,4,4,4,444,12
14908.0,74,9,277.8,2,1,1,211,4
14910.0,3,30,434.35,4,2,2,422,8
14911.0,1,5670,143711.17,4,4,4,444,12
14912.0,17,27,867.85,4,2,3,423,9
14913.0,36,87,1227.43,3,3,3,333,9
14915.0,91,12,307.48,2,1,2,212,5
14916.0,71,77,1268.98,2,3,3,233,8
14918.0,116,45,1610.15,2,3,3,233,8
14920.0,213,57,977.77,1,3,3,133,7
14921.0,30,78,1316.07,3,3,3,333,9
14923.0,51,44,749.1,3,3,3,333,9
14924.0,246,10,310.05,1,1,2,112,4
14929.0,32,11,223.88,3,1,1,311,5
14930.0,109,127,2362.96,2,4,4,244,10
14931.0,5,41,1257.68,4,2,3,423,9
14932.0,366,17,363.53,1,1,2,112,4
14934.0,82,87,1890.94,2,3,4,234,9
14935.0,297,10,1784.71,1,1,4,114,6
14936.0,34,364,8137.02,3,4,4,344,11
14937.0,57,34,1621.88,2,2,3,223,7
14944.0,30,170,5900.25,3,4,4,344,11
14946.0,14,3,100.9,4,1,1,411,6
14947.0,72,14,290.82,2,1,1,211,4
14948.0,23,63,1101.97,3,3,3,333,9
14950.0,19,19,371.2,3,2,2,322,7
14951.0,79,20,311.69,2,2,2,222,6
14952.0,60,138,8099.49,2,4,4,244,10
14953.0,25,54,285.67,3,3,1,331,7
14954.0,12,77,294.85,4,3,1,431,8
14957.0,253,12,58.49,1,1,1,111,3
14958.0,147,41,483.73,1,2,2,122,5
14959.0,64,59,695.42,2,3,3,233,8
14960.0,8,27,221.27,4,2,1,421,7
14961.0,11,312,7044.68,4,4,4,444,12
14962.0,271,5,126.7,1,1,1,111,3
14963.0,10,192,1472.34,4,4,3,443,11
14964.0,247,13,206.21,1,1,1,111,3
14965.0,96,81,596.09,2,3,2,232,7
14966.0,15,36,183.02,4,2,1,421,7
14967.0,50,6,463.8,3,1,2,312,6
14968.0,30,37,147.59,3,2,1,321,6
14970.0,68,34,1592.06,2,2,3,223,7
14971.0,35,155,1097.98,3,4,3,343,10
14972.0,128,18,114.77,2,2,1,221,5
14973.0,107,32,1314.45,2,2,3,223,7
14974.0,37,17,89.94,3,1,1,311,5
14975.0,57,11,279.94,2,1,1,211,4
14976.0,57,72,790.86,2,3,3,233,8
14978.0,72,214,1921.3700000000001,2,4,4,244,10
14981.0,246,8,102.12,1,1,1,111,3
14984.0,19,39,202.37,3,2,1,321,6
14985.0,198,83,292.01,1,3,1,131,5
14987.0,16,4,326.4,4,1,2,412,7
14988.0,212,40,334.54,1,2,2,122,5
14995.0,39,60,231.98000000000002,3,3,1,331,7
14997.0,46,26,546.1999999999999,3,2,2,322,7
14998.0,170,74,414.87,1,3,2,132,6
15000.0,48,77,490.52,3,3,2,332,8
15002.0,116,115,1641.76,2,4,3,243,9
15004.0,147,154,1220.77,1,4,3,143,8
15005.0,16,1112,6295.37,4,4,4,444,12
15006.0,51,132,480.38,3,4,2,342,9
15007.0,159,12,156.91,1,1,1,111,3
15009.0,12,180,1259.43,4,4,3,443,11
15010.0,36,20,308.94,3,2,2,322,7
15012.0,54,122,405.04,2,4,2,242,8
15014.0,43,33,257.67,3,2,1,321,6
15016.0,173,20,170.04,1,2,1,121,4
15017.0,34,20,125.58,3,2,1,321,6
15018.0,39,31,496.21,3,2,2,322,7
15019.0,267,66,252.81,1,3,1,131,5
15021.0,9,444,1871.77,4,4,4,444,12
15022.0,12,121,852.39,4,4,3,443,11
15023.0,3,553,6720.41,4,4,4,444,12
15024.0,10,152,1636.43,4,4,3,443,11
15025.0,33,67,361.96,3,3,2,332,8
15026.0,80,61,469.0,2,3,2,232,7
15027.0,31,35,1066.15,3,2,3,323,8
15028.0,8,48,627.13,4,3,2,432,9
15030.0,72,7,518.28,2,1,2,212,5
15031.0,4,110,653.19,4,4,2,442,10
15032.0,256,52,4959.1,1,3,4,134,8
15033.0,5,501,2557.18,4,4,4,444,12
15034.0,16,390,4274.16,4,4,4,444,12
15035.0,90,27,252.73000000000002,2,2,1,221,5
15036.0,72,119,429.56,2,4,2,242,8
15038.0,59,125,685.74,2,4,3,243,9
15039.0,10,1477,19766.59,4,4,4,444,12
15041.0,170,66,179.93,1,3,1,131,5
15042.0,199,5,135.93,1,1,1,111,3
15043.0,31,3,537.0,3,1,2,312,6
15044.0,19,444,7634.7300000000005,3,4,4,344,11
15045.0,152,12,735.66,1,1,3,113,5
15046.0,9,201,5090.42,4,4,4,444,12
15047.0,270,22,343.62,1,2,2,122,5
15048.0,65,94,381.0,2,3,2,232,7
15049.0,274,3,121.17000000000002,1,1,1,111,3
15050.0,25,76,1737.69,3,3,4,334,10
15051.0,23,142,1383.36,3,4,3,343,10
15052.0,319,28,207.73000000000002,1,2,1,121,4
15053.0,5,69,693.95,4,3,3,433,10
15054.0,12,114,302.1,4,4,1,441,9
15057.0,275,25,1489.5,1,2,3,123,6
15058.0,25,266,2102.54,3,4,4,344,11
15059.0,41,237,1337.72,3,4,3,343,10
15060.0,8,115,294.25,4,4,1,441,9
15061.0,4,403,54534.14,4,4,4,444,12
15062.0,71,57,987.86,2,3,3,233,8
15063.0,213,5,370.79999999999995,1,1,2,112,4
15065.0,38,155,3158.13,3,4,4,344,11
15066.0,53,42,893.59,2,3,3,233,8
15067.0,78,82,1744.76,2,3,4,234,9
15068.0,46,104,553.36,3,4,2,342,9
15069.0,179,70,1109.53,1,3,3,133,7
15070.0,373,1,106.2,1,1,1,111,3
15071.0,94,26,982.07,2,2,3,223,7
15073.0,10,54,1043.41,4,3,3,433,10
15074.0,105,41,735.67,2,2,3,223,7
15075.0,78,27,773.03,2,2,3,223,7
15076.0,173,49,880.85,1,3,3,133,7
15078.0,7,440,9743.11,4,4,4,444,12
15079.0,213,47,895.61,1,3,3,133,7
15081.0,22,33,504.8,3,2,2,322,7
15083.0,257,5,88.2,1,1,1,111,3
15087.0,282,15,306.94,1,1,2,112,4
15088.0,21,57,1160.07,3,3,3,333,9
15089.0,10,145,2420.84,4,4,4,444,12
15090.0,308,23,381.32,1,2,2,122,5
15091.0,68,30,480.71,2,2,2,222,6
15092.0,215,26,457.81,1,2,2,122,5
15093.0,18,108,4597.02,4,4,4,444,12
15095.0,104,47,1370.6000000000001,2,3,3,233,8
15096.0,43,11,219.39000000000001,3,1,1,311,5
15097.0,4,25,248.08,4,2,1,421,7
15098.0,182,3,39916.5,1,1,4,114,6
15099.0,84,23,410.48,2,2,2,222,6
15100.0,334,3,876.0,1,1,3,113,5
15101.0,9,8,317.53000000000003,4,1,2,412,7
15103.0,31,35,703.36,3,2,3,323,8
15104.0,197,67,993.54,1,3,3,133,7
15105.0,18,101,2298.93,4,4,4,444,12
15106.0,18,100,1422.52,4,4,3,443,11
15107.0,311,16,319.5,1,1,2,112,4
15108.0,142,60,1300.25,2,3,3,233,8
15109.0,246,28,484.95,1,2,2,122,5
15110.0,24,35,996.1,3,2,3,323,8
15111.0,29,84,1567.48,3,3,3,333,9
15113.0,10,97,3509.43,4,3,4,434,11
15114.0,30,197,2760.56,3,4,4,344,11
15115.0,18,21,340.11,4,2,2,422,8
15116.0,18,45,1352.75,4,3,3,433,10
15117.0,15,79,1551.78,4,3,3,433,10
15118.0,134,1,244.8,2,1,1,211,4
15119.0,246,14,266.4,1,1,1,111,3
15120.0,134,21,358.82,2,2,2,222,6
15121.0,50,28,457.72,3,2,2,322,7
15122.0,114,82,1633.78,2,3,3,233,8
15123.0,7,106,2199.31,4,4,4,444,12
15124.0,23,15,184.19,3,1,1,311,5
15125.0,25,127,11528.48,3,4,4,344,11
15127.0,66,16,406.53000000000003,2,1,2,212,5
15128.0,60,102,1471.0,2,4,3,243,9
15129.0,50,84,3447.4,3,3,4,334,10
15130.0,170,22,330.11,1,2,2,122,5
15132.0,18,52,977.9300000000001,4,3,3,433,10
15133.0,128,29,982.42,2,2,3,223,7
15134.0,15,73,1387.99,4,3,3,433,10
15135.0,239,9,139.05,1,1,1,111,3
15136.0,3,68,1286.7,4,3,3,433,10
15139.0,240,13,178.96,1,1,1,111,3
15140.0,52,80,2354.25,2,3,4,234,9
15142.0,46,26,498.74,3,2,2,322,7
15143.0,226,14,259.45,1,1,1,111,3
15144.0,8,217,6580.4400000000005,4,4,4,444,12
15145.0,4,67,1194.73,4,3,3,433,10
15146.0,165,91,1327.16,1,3,3,133,7
15147.0,240,28,623.5,1,2,2,122,5
15148.0,11,20,301.29,4,2,1,421,7
15149.0,134,23,520.8000000000001,2,2,2,222,6
15150.0,17,341,5291.33,4,4,4,444,12
15152.0,10,271,4745.69,4,4,4,444,12
15153.0,31,22,329.25,3,2,2,322,7
15154.0,75,71,254.28,2,3,1,231,6
15156.0,1,55,961.49,4,3,3,433,10
15157.0,4,125,1936.07,4,4,4,444,12
15158.0,45,7,401.40000000000003,3,1,2,312,6
15159.0,2,710,18641.010000000002,4,4,4,444,12
15160.0,357,4,158.16,1,1,1,111,3
15163.0,18,29,304.47,4,2,1,421,7
15164.0,69,101,824.58,2,4,3,243,9
15165.0,373,27,487.75,1,2,2,122,5
15167.0,321,39,158.8,1,2,1,121,4
15168.0,26,5,106.56,3,1,1,311,5
15171.0,331,5,1289.5,1,1,3,113,5
15172.0,9,110,1624.05,4,4,3,443,11
15174.0,323,11,135.75,1,1,1,111,3
15175.0,72,23,224.14,2,2,1,221,5
15178.0,260,3,40.5,1,1,1,111,3
15179.0,18,93,2206.9500000000003,4,3,4,434,11
15180.0,367,6,87.5,1,1,1,111,3
15181.0,66,16,689.48,2,1,3,213,6
15182.0,154,29,622.85,1,2,2,122,5
15184.0,29,62,402.2,3,3,2,332,8
15185.0,70,21,310.62,2,2,2,222,6
15186.0,14,19,411.41,4,2,2,422,8
15187.0,2,91,4777.18,4,3,4,434,11
15189.0,1,212,16225.39,4,4,4,444,12
15192.0,120,51,1044.32,2,3,3,233,8
15193.0,61,19,499.32,2,2,2,222,6
15194.0,3,310,7616.53,4,4,4,444,12
15195.0,3,1,3861.0,4,1,4,414,9
15197.0,11,32,1079.61,4,2,3,423,9
15198.0,92,10,193.64,2,1,1,211,4
15199.0,59,13,1268.7,2,1,3,213,6
15201.0,87,69,1236.54,2,3,3,233,8
15203.0,26,142,1827.8,3,4,4,344,11
15204.0,357,9,316.58,1,1,2,112,4
15205.0,85,37,653.24,2,2,2,222,6
15206.0,10,9,420.3,4,1,2,412,7
15208.0,1,42,870.12,4,3,3,433,10
15210.0,225,20,331.18,1,2,2,122,5
15211.0,60,52,894.4100000000001,2,3,3,233,8
15212.0,241,5,101.8,1,1,1,111,3
15213.0,319,24,328.35,1,2,2,122,5
15214.0,2,110,1661.44,4,4,4,444,12
15215.0,47,35,734.94,3,2,3,323,8
15216.0,88,2,96.6,2,1,1,211,4
15218.0,11,166,5756.89,4,4,4,444,12
15219.0,176,9,305.75,1,1,1,111,3
15220.0,52,117,1778.96,2,4,4,244,10
15221.0,366,5,403.25,1,1,2,112,4
15222.0,319,5,585.0,1,1,2,112,4
15223.0,226,20,755.75,1,2,3,123,6
15224.0,358,14,322.08,1,1,2,112,4
15225.0,234,23,409.40000000000003,1,2,2,122,5
15226.0,311,8,154.41,1,1,1,111,3
15227.0,37,58,1219.4,3,3,3,333,9
15228.0,66,125,3386.71,2,4,4,244,10
15230.0,239,23,429.6,1,2,2,122,5
15232.0,113,31,612.06,2,2,2,222,6
15234.0,277,14,197.0,1,1,1,111,3
15235.0,218,143,2247.51,1,4,4,144,9
15236.0,299,15,321.05,1,1,2,112,4
15237.0,2,99,1412.32,4,4,3,443,11
15238.0,29,50,1071.99,3,3,3,333,9
15239.0,10,49,780.59,4,3,3,433,10
15240.0,45,78,1706.57,3,3,4,334,10
15241.0,67,110,1756.44,2,4,4,244,10
15243.0,74,22,316.68,2,2,2,222,6
15244.0,65,34,631.57,2,2,2,222,6
15245.0,134,89,2515.84,2,3,4,234,9
15246.0,238,33,514.15,1,2,2,122,5
15247.0,122,6,356.0,2,1,2,212,5
15249.0,32,350,6688.46,3,4,4,344,11
15251.0,9,111,10484.99,4,4,4,444,12
15252.0,36,44,740.78,3,3,3,333,9
15253.0,16,53,918.2,4,3,3,433,10
15254.0,127,18,300.36,2,2,1,221,5
15255.0,67,47,890.85,2,3,3,233,8
15256.0,149,6,98.45,1,1,1,111,3
15257.0,283,7,317.15,1,1,2,112,4
15258.0,169,34,623.16,1,2,2,122,5
15260.0,100,77,1810.77,2,3,4,234,9
15261.0,135,19,254.82,2,2,1,221,5
15262.0,324,10,178.95000000000002,1,1,1,111,3
15263.0,107,12,156.51,2,1,1,211,4
15264.0,64,23,393.74,2,2,2,222,6
15265.0,151,82,1506.1200000000001,1,3,3,133,7
15266.0,338,6,119.3,1,1,1,111,3
15267.0,22,11,1717.36,3,1,4,314,8
15269.0,24,2,408.8,3,1,2,312,6
15270.0,16,41,2379.49,4,2,4,424,10
15271.0,7,264,2493.34,4,4,4,444,12
15272.0,57,63,721.94,2,3,3,233,8
15274.0,4,47,716.57,4,3,3,433,10
15275.0,38,41,615.14,3,2,2,322,7
15276.0,66,49,128.63,2,3,1,231,6
15277.0,47,12,255.89999999999998,3,1,1,311,5
15279.0,355,19,290.51,1,2,1,121,4
15280.0,172,16,113.12,1,1,1,111,3
15281.0,59,139,2332.15,2,4,4,244,10
15286.0,50,3,240.55,3,1,1,311,5
15287.0,22,20,486.69,3,2,2,322,7
15288.0,43,88,2306.52,3,3,4,334,10
15289.0,29,58,939.78,3,3,3,333,9
15290.0,5,204,7943.22,4,4,4,444,12
15291.0,26,103,4668.3,3,4,4,344,11
15292.0,201,24,178.39,1,2,1,121,4
15296.0,51,194,3672.86,3,4,4,344,11
15297.0,10,39,641.94,4,2,2,422,8
15298.0,2,192,4799.9,4,4,4,444,12
15299.0,67,7,4507.01,2,1,4,214,7
15300.0,64,28,496.44,2,2,2,222,6
15301.0,51,242,5049.95,3,4,4,344,11
15303.0,290,31,574.02,1,2,2,122,5
15304.0,61,23,694.4,2,2,3,223,7
15306.0,64,58,1174.3500000000001,2,3,3,233,8
15307.0,96,12,205.3,2,1,1,211,4
15308.0,274,19,310.47,1,2,2,122,5
15311.0,1,2366,60632.75,4,4,4,444,12
15312.0,75,47,924.85,2,3,3,233,8
15313.0,110,1,52.0,2,1,1,211,4
15314.0,199,24,327.97,1,2,2,122,5
15315.0,64,37,570.5,2,2,2,222,6
15316.0,327,1,165.0,1,1,1,111,3
15318.0,4,33,312.62,4,2,2,422,8
15319.0,284,16,204.5,1,1,1,111,3
15320.0,44,36,267.13,3,2,1,321,6
15321.0,71,95,2748.31,2,3,4,234,9
15322.0,86,42,679.68,2,3,3,233,8
15325.0,104,48,161.74,2,3,1,231,6
15326.0,334,29,311.71,1,2,2,122,5
15327.0,53,10,208.75,2,1,1,211,4
15329.0,39,57,1049.7,3,3,3,333,9
15330.0,32,13,714.9599999999999,3,1,3,313,7
15332.0,366,35,1661.06,1,2,4,124,7
15333.0,208,16,1028.56,1,1,3,113,5
15334.0,157,98,350.82,1,3,2,132,6
15335.0,54,35,170.22,2,2,1,221,5
15339.0,66,86,574.07,2,3,2,232,7
15341.0,81,17,2020.52,2,1,4,214,7
15342.0,130,24,406.09000000000003,2,2,2,222,6
15343.0,87,21,364.5,2,2,2,222,6
15344.0,1,26,563.94,4,2,2,422,8
15345.0,46,20,393.54,3,2,2,322,7
15346.0,333,17,252.42000000000002,1,1,1,111,3
15347.0,366,5,201.60000000000002,1,1,1,111,3
15348.0,72,9,158.04,2,1,1,211,4
15349.0,158,71,463.91,1,3,2,132,6
15350.0,373,5,115.65,1,1,1,111,3
15351.0,12,219,1934.66,4,4,4,444,12
15353.0,255,61,770.12,1,3,3,133,7
15355.0,29,14,277.05,3,1,1,311,5
15356.0,31,499,2718.03,3,4,4,344,11
15358.0,5,551,8347.2,4,4,4,444,12
15360.0,40,13,427.93,3,1,2,312,6
15361.0,362,7,418.92,1,1,2,112,4
15363.0,373,16,326.0,1,1,2,112,4
15364.0,96,29,913.19,2,2,3,223,7
15365.0,26,114,2314.32,3,4,4,344,11
15366.0,75,44,602.51,2,3,2,232,7
15367.0,57,95,1877.5900000000001,2,3,4,234,9
15368.0,21,4,446.94000000000005,3,1,2,312,6
15370.0,41,94,2386.05,3,3,4,334,10
15372.0,137,27,2007.4,2,2,4,224,8
15373.0,8,132,2415.91,4,4,4,444,12
15374.0,129,3,168.0,2,1,1,211,4
15376.0,40,116,1221.56,3,4,3,343,10
15379.0,169,194,3703.29,1,4,4,144,9
15380.0,9,36,1690.26,4,2,4,424,10
15381.0,214,8,596.85,1,1,2,112,4
15382.0,15,302,5955.71,4,4,4,444,12
15384.0,170,41,642.41,1,2,2,122,5
15385.0,40,12,316.88,3,1,2,312,6
15386.0,186,31,394.14,1,2,2,122,5
15388.0,270,10,140.54,1,1,1,111,3
15389.0,172,1,500.0,1,1,2,112,4
15392.0,5,84,1535.53,4,3,3,433,10
15393.0,16,12,231.86,4,1,1,411,6
15394.0,10,85,2183.54,4,3,4,434,11
15395.0,326,7,107.45,1,1,1,111,3
15396.0,113,14,288.18,2,1,1,211,4
15397.0,290,6,94.0,1,1,1,111,3
15398.0,16,73,1345.53,4,3,3,433,10
15399.0,1,50,815.77,4,3,3,433,10
15400.0,92,12,716.2,2,1,3,213,6
15402.0,149,42,626.77,1,3,2,132,6
15405.0,189,8,349.1,1,1,2,112,4
15406.0,31,53,510.71000000000004,3,3,2,332,8
15407.0,34,148,1046.74,3,4,3,343,10
15408.0,264,34,267.18,1,2,1,121,4
15410.0,84,122,3450.84,2,4,4,244,10
15411.0,26,98,1348.93,3,3,3,333,9
15412.0,171,10,190.53,1,1,1,111,3
15414.0,10,39,774.9000000000001,4,2,3,423,9
15415.0,313,47,559.61,1,3,2,132,6
15416.0,65,192,3984.32,2,4,4,244,10
15417.0,85,28,508.8,2,2,2,222,6
15419.0,25,8,135.86,3,1,1,311,5
15421.0,59,53,950.36,2,3,3,233,8
15422.0,323,6,97.7,1,1,1,111,3
15423.0,38,2,43.5,3,1,1,311,5
15424.0,254,17,383.34,1,1,2,112,4
15426.0,19,275,1404.07,3,4,3,343,10
15427.0,33,292,1430.54,3,4,3,343,10
15428.0,15,6,93.78,4,1,1,411,6
15429.0,27,82,397.35,3,3,2,332,8
15432.0,23,10,171.19000000000003,3,1,1,311,5
15433.0,214,41,533.3,1,2,2,122,5
15434.0,8,55,1041.48,4,3,3,433,10
15435.0,22,29,149.29,3,2,1,321,6
15436.0,12,291,1067.75,4,4,3,443,11
15437.0,262,45,200.16,1,3,1,131,5
15438.0,131,25,156.57999999999998,2,2,1,221,5
15440.0,55,62,383.68,2,3,2,232,7
15442.0,249,2,594.0,1,1,2,112,4
15443.0,2,372,3213.59,4,4,4,444,12
15444.0,9,214,1411.21,4,4,3,443,11
15445.0,264,5,113.5,1,1,1,111,3
15447.0,331,9,155.17000000000002,1,1,1,111,3
15448.0,313,28,494.64,1,2,2,122,5
15449.0,26,60,974.52,3,3,3,333,9
15450.0,30,30,429.84,3,2,2,322,7
15452.0,30,56,528.48,3,3,2,332,8
15453.0,2,279,1371.77,4,4,3,443,11
15454.0,362,25,179.1,1,2,1,121,4
15456.0,283,58,434.59,1,3,2,132,6
15457.0,262,58,237.07,1,3,1,131,5
15458.0,25,7,161.64,3,1,1,311,5
15460.0,354,56,214.26,1,3,1,131,5
15462.0,94,11,234.6,2,1,1,211,4
15463.0,29,7,126.14,3,1,1,311,5
15464.0,338,155,1044.65,1,4,3,143,8
15465.0,20,97,7354.62,3,3,4,334,10
15466.0,85,57,334.53,2,3,2,232,7
15467.0,9,52,524.88,4,3,2,432,9
15468.0,51,24,467.51,3,2,2,322,7
15469.0,50,24,538.55,3,2,2,322,7
15471.0,2,73,454.48,4,3,2,432,9
15472.0,113,76,371.56,2,3,2,232,7
15473.0,14,11,1771.2,4,1,4,414,9
15475.0,77,29,454.11,2,2,2,222,6
15478.0,40,44,1399.92,3,3,3,333,9
15480.0,116,45,905.5,2,3,3,233,8
15482.0,16,97,10879.76,4,3,4,434,11
15483.0,161,84,225.26,1,3,1,131,5
15484.0,1,187,3590.41,4,4,4,444,12
15485.0,30,85,2564.5,3,3,4,334,10
15488.0,93,2,91.32000000000001,2,1,1,211,4
15489.0,23,50,1134.28,3,3,3,333,9
15491.0,95,154,3100.09,2,4,4,244,10
15492.0,28,35,659.46,3,2,2,322,7
15493.0,33,289,1953.41,3,4,4,344,11
15494.0,21,122,1280.58,3,4,3,343,10
15497.0,18,15,1262.2,4,1,3,413,8
15498.0,3,512,13316.4,4,4,4,444,12
15500.0,8,68,1131.56,4,3,3,433,10
15502.0,16,213,10384.93,4,4,4,444,12
15503.0,363,66,141.04,1,3,1,131,5
15504.0,81,13,52.83,2,1,1,211,4
15505.0,53,97,3610.96,2,3,4,234,9
15506.0,23,161,972.08,3,4,3,343,10
15507.0,172,45,475.86,1,3,2,132,6
15508.0,189,92,1000.27,1,3,3,133,7
15510.0,331,1,250.0,1,1,1,111,3
15511.0,12,158,900.53,4,4,3,443,11
15512.0,156,7,121.0,1,1,1,111,3
15513.0,33,308,14758.22,3,4,4,344,11
15514.0,12,166,4023.7200000000003,4,4,4,444,12
15516.0,45,15,62.43,3,1,1,311,5
15517.0,233,27,267.03,1,2,1,121,4
15518.0,64,210,1921.55,2,4,4,244,10
15520.0,2,18,343.5,4,2,2,422,8
15521.0,40,185,3000.2,3,4,4,344,11
15522.0,33,56,397.99,3,3,2,332,8
